game_date,play_id,text,type_text,type_id,scoring_play,period,clock_display,home_score,away_score,home_team,away_team,athlete_id_1,athlete_name_1,athlete_id_2,athlete_name_2,athlete_id_3,athlete_name_3,coordinate_x,coordinate_y
2026-04-25,4018661504,Monique Billings vs. Jonquel Jones (Sophie Cunningham gains possession),Jumpball,615,False,1,10:00,0,0,New York Liberty,Indiana Fever,3142255.0,Monique Billings,2999101.0,Jonquel Jones,3907781.0,Sophie Cunningham,-214748340,-214748365
2026-04-25,4018661507,Caitlin Clark makes 9-foot driving floating jump shot,Driving Floating Jump Shot,144,True,1,9:46,0,2,New York Liberty,Indiana Fever,4433403.0,Caitlin Clark,,,,,25,9
2026-04-25,4018661508,Breanna Stewart misses 16-foot pullup jump shot,Pullup Jump Shot,131,False,1,9:21,0,2,New York Liberty,Indiana Fever,2998928.0,Breanna Stewart,,,,,29,15
2026-04-25,4018661509,Sophie Cunningham defensive rebound,Defensive Rebound,155,False,1,9:20,0,2,New York Liberty,Indiana Fever,3907781.0,Sophie Cunningham,,,,,29,15
2026-04-25,40186615010,Sophie Cunningham makes 25-foot three point jumper (Kelsey Mitchell assists),Jump Shot,92,True,1,9:10,0,5,New York Liberty,Indiana Fever,3907781.0,Sophie Cunningham,3142191.0,Kelsey Mitchell,,,25,25
2026-04-25,40186615012,Betnijah Laney-Hamilton offensive foul,Offensive Foul,42,False,1,9:02,0,5,New York Liberty,Indiana Fever,2593770.0,Betnijah Laney-Hamilton,,,,,7,7
2026-04-25,40186615014,Betnijah Laney-Hamilton offensive foul turnover,Offensive Foul Turnover,84,False,1,9:02,0,5,New York Liberty,Indiana Fever,2593770.0,Betnijah Laney-Hamilton,,,,,7,7
2026-04-25,40186615015,Caitlin Clark makes 29-foot three point step back jumpshot,Step Back Jump Shot,132,True,1,8:49,0,8,New York Liberty,Indiana Fever,4433403.0,Caitlin Clark,,,,,39,25
2026-04-25,40186615016,Betnijah Laney-Hamilton makes 8-foot fade away jump shot (Rebekah Gardner assists),Fade Away Jump Shot,121,True,1,8:22,2,8,New York Liberty,Indiana Fever,2593770.0,Betnijah Laney-Hamilton,2327695.0,Rebekah Gardner,,,27,8
2026-04-25,40186615018,Kelsey Mitchell misses driving floating jump shot,Driving Floating Jump Shot,144,False,1,8:13,2,8,New York Liberty,Indiana Fever,3142191.0,Kelsey Mitchell,,,,,25,9
2026-04-25,40186615019,Breanna Stewart defensive rebound,Defensive Rebound,155,False,1,8:12,2,8,New York Liberty,Indiana Fever,2998928.0,Breanna Stewart,,,,,25,9
2026-04-25,40186615020,Breanna Stewart makes 2-foot two point shot,Driving Finger Roll Layup,128,True,1,8:03,4,8,New York Liberty,Indiana Fever,2998928.0,Breanna Stewart,,,,,27,1
2026-04-25,40186615021,Caitlin Clark misses 24-foot three point step back jumpshot,Step Back Jump Shot,132,False,1,7:50,4,8,New York Liberty,Indiana Fever,4433403.0,Caitlin Clark,,,,,46,13
2026-04-25,40186615022,Breanna Stewart defensive rebound,Defensive Rebound,155,False,1,7:49,4,8,New York Liberty,Indiana Fever,2998928.0,Breanna Stewart,,,,,46,13
2026-04-25,40186615023,Rebekah Gardner traveling turnover,Traveling,64,False,1,7:44,4,8,New York Liberty,Indiana Fever,2327695.0,Rebekah Gardner,,,,,41,15
2026-04-25,40186615024,Jonquel Jones blocks Caitlin Clark 's 5-foot two point shot,Layup Driving Reverse,126,False,1,7:35,4,8,New York Liberty,Indiana Fever,4433403.0,Caitlin Clark,2999101.0,Jonquel Jones,,,20,-1
2026-04-25,40186615026,Monique Billings offensive rebound,Offensive Rebound,156,False,1,7:33,4,8,New York Liberty,Indiana Fever,3142255.0,Monique Billings,,,,,20,-1
2026-04-25,40186615027,Sophie Cunningham makes 24-foot three point jumper (Monique Billings assists),Jump Shot,92,True,1,7:28,4,11,New York Liberty,Indiana Fever,3907781.0,Sophie Cunningham,3142255.0,Monique Billings,,,14,21
2026-04-25,40186615029,Jonquel Jones makes 13-foot two point shot,Turnaround Fadeaway Bank Jump Shot,148,True,1,7:08,6,11,New York Liberty,Indiana Fever,2999101.0,Jonquel Jones,,,,,14,7
2026-04-25,40186615030,Monique Billings misses driving layup,Driving Layup Shot,110,False,1,6:55,6,11,New York Liberty,Indiana Fever,3142255.0,Monique Billings,,,,,20,3
2026-04-25,40186615031,Breanna Stewart defensive rebound,Defensive Rebound,155,False,1,6:54,6,11,New York Liberty,Indiana Fever,2998928.0,Breanna Stewart,,,,,20,3
2026-04-25,40186615032,Sophie Cunningham personal foul,Personal Foul,45,False,1,6:51,6,11,New York Liberty,Indiana Fever,3907781.0,Sophie Cunningham,,,,,30,15
2026-04-25,40186615034,Monique Billings blocks Sabrina Ionescu 's 4-foot driving layup,Driving Layup Shot,110,False,1,6:44,6,11,New York Liberty,Indiana Fever,4066533.0,Sabrina Ionescu,3142255.0,Monique Billings,,,22,3
2026-04-25,40186615036,Caitlin Clark defensive rebound,Defensive Rebound,155,False,1,6:43,6,11,New York Liberty,Indiana Fever,4433403.0,Caitlin Clark,,,,,22,3
2026-04-25,40186615037,Monique Billings misses 23-foot three point jumper,Jump Shot,92,False,1,6:29,6,11,New York Liberty,Indiana Fever,3142255.0,Monique Billings,,,,,2,1
2026-04-25,40186615038,Monique Billings offensive rebound,Offensive Rebound,156,False,1,6:28,6,11,New York Liberty,Indiana Fever,3142255.0,Monique Billings,,,,,2,1
2026-04-25,40186615039,Monique Billings makes two point shot,Layup Shot Putback,125,True,1,6:26,6,13,New York Liberty,Indiana Fever,3142255.0,Monique Billings,,,,,27,0
2026-04-25,40186615040,Breanna Stewart makes 4-foot layup (Jonquel Jones assists),Cutting Layup Shot,141,True,1,6:13,8,13,New York Liberty,Indiana Fever,2998928.0,Breanna Stewart,2999101.0,Jonquel Jones,,,27,3
2026-04-25,40186615042,Kelsey Mitchell makes driving layup,Driving Layup Shot,110,True,1,6:03,8,15,New York Liberty,Indiana Fever,3142191.0,Kelsey Mitchell,,,,,27,2
2026-04-25,40186615043,Rebekah Gardner makes driving layup,Driving Layup Shot,110,True,1,5:50,10,15,New York Liberty,Indiana Fever,2327695.0,Rebekah Gardner,,,,,24,3
2026-04-25,40186615044,Sophie Cunningham makes 2-foot layup (Caitlin Clark assists),Cutting Layup Shot,141,True,1,5:44,10,17,New York Liberty,Indiana Fever,3907781.0,Sophie Cunningham,4433403.0,Caitlin Clark,,,27,1
2026-04-25,40186615046,Betnijah Laney-Hamilton misses 18-foot pullup jump shot,Pullup Jump Shot,131,False,1,5:32,10,17,New York Liberty,Indiana Fever,2593770.0,Betnijah Laney-Hamilton,,,,,36,15
2026-04-25,40186615047,Myisha Hines-Allen defensive rebound,Defensive Rebound,155,False,1,5:31,10,17,New York Liberty,Indiana Fever,3142055.0,Myisha Hines-Allen,,,,,36,15
2026-04-25,40186615048,Sophie Cunningham misses running pullup jump shot,Running Pullup Jump Shot,146,False,1,5:25,10,17,New York Liberty,Indiana Fever,3907781.0,Sophie Cunningham,,,,,7,16
2026-04-25,40186615049,Breanna Stewart defensive rebound,Defensive Rebound,155,False,1,5:24,10,17,New York Liberty,Indiana Fever,2998928.0,Breanna Stewart,,,,,7,16
2026-04-25,40186615050,Breanna Stewart offensive foul,Offensive Foul,42,False,1,5:15,10,17,New York Liberty,Indiana Fever,2998928.0,Breanna Stewart,,,,,41,14
2026-04-25,40186615052,Breanna Stewart offensive foul turnover,Offensive Foul Turnover,84,False,1,5:15,10,17,New York Liberty,Indiana Fever,2998928.0,Breanna Stewart,,,,,41,14
2026-04-25,40186615053,Han Xu enters the game for Jonquel Jones,Substitution,584,False,1,5:15,10,17,New York Liberty,Indiana Fever,4337216.0,Han Xu,2999101.0,Jonquel Jones,,,-214748340,-214748365
2026-04-25,40186615054,Ny'Ceara Pryor enters the game for Rebekah Gardner,Substitution,584,False,1,5:15,10,17,New York Liberty,Indiana Fever,5106084.0,Ny'Ceara Pryor,2327695.0,Rebekah Gardner,,,-214748340,-214748365
2026-04-25,40186615055,Raven Johnson enters the game for Sophie Cunningham,Substitution,584,False,1,5:15,10,17,New York Liberty,Indiana Fever,4433797.0,Raven Johnson,3907781.0,Sophie Cunningham,,,-214748340,-214748365
2026-04-25,40186615056,Makayla Timpson enters the game for Monique Billings,Substitution,584,False,1,5:15,10,17,New York Liberty,Indiana Fever,4433546.0,Makayla Timpson,3142255.0,Monique Billings,,,-214748340,-214748365
2026-04-25,40186615057,Shatori Walker-Kimbrough enters the game for Caitlin Clark,Substitution,584,False,1,5:15,10,17,New York Liberty,Indiana Fever,3058893.0,Shatori Walker-Kimbrough,4433403.0,Caitlin Clark,,,-214748340,-214748365
2026-04-25,40186615067,Anneli Maley enters the game for Betnijah Laney-Hamilton,Substitution,584,False,1,5:15,10,17,New York Liberty,Indiana Fever,4281930.0,Anneli Maley,2593770.0,Betnijah Laney-Hamilton,,,-214748340,-214748365
2026-04-25,40186615063,Shatori Walker-Kimbrough misses 19-foot pullup jump shot,Pullup Jump Shot,131,False,1,4:56,10,17,New York Liberty,Indiana Fever,3058893.0,Shatori Walker-Kimbrough,,,,,38,15
2026-04-25,40186615064,Fever offensive team rebound,Offensive Rebound,156,False,1,4:53,10,17,New York Liberty,Indiana Fever,,,,,,,38,15
2026-04-25,40186615065,Sabrina Ionescu loose ball foul,Loose Ball Foul,43,False,1,4:53,10,17,New York Liberty,Indiana Fever,4066533.0,Sabrina Ionescu,,,,,38,15
2026-04-25,40186615069,Official timeout,Official Timeout,19,False,1,4:53,10,17,New York Liberty,Indiana Fever,,,,,,,-214748340,-214748365
2026-04-25,40186615071,Kelsey Mitchell makes 16-foot step back jumpshot,Step Back Jump Shot,132,True,1,4:41,10,19,New York Liberty,Indiana Fever,3142191.0,Kelsey Mitchell,,,,,23,16
2026-04-25,40186615072,Sabrina Ionescu misses 26-foot three point pullup jump shot,Pullup Jump Shot,131,False,1,4:16,10,19,New York Liberty,Indiana Fever,4066533.0,Sabrina Ionescu,,,,,41,21
2026-04-25,40186615073,Liberty offensive team rebound,Offensive Rebound,156,False,1,4:16,10,19,New York Liberty,Indiana Fever,,,,,,,41,21
2026-04-25,40186615075,Myisha Hines-Allen loose ball foul,Loose Ball Foul,43,False,1,4:16,10,19,New York Liberty,Indiana Fever,3142055.0,Myisha Hines-Allen,,,,,28,11
2026-04-25,40186615077,Anneli Maley makes 3-foot layup (Sabrina Ionescu assists),Cutting Layup Shot,141,True,1,4:04,12,19,New York Liberty,Indiana Fever,4281930.0,Anneli Maley,4066533.0,Sabrina Ionescu,,,27,2
2026-04-25,40186615079,Kelsey Mitchell makes 5-foot two point shot,Driving Finger Roll Layup,128,True,1,3:55,12,21,New York Liberty,Indiana Fever,3142191.0,Kelsey Mitchell,,,,,21,2
2026-04-25,40186615080,"Anneli Maley bad pass
turnover (Makayla Timpson steals)","Bad Pass
Turnover",62,False,1,3:38,12,21,New York Liberty,Indiana Fever,4281930.0,Anneli Maley,4433546.0,Makayla Timpson,,,40,29
2026-04-25,40186615082,Makayla Timpson makes running layup,Running Layup Shot,109,True,1,3:36,12,23,New York Liberty,Indiana Fever,4433546.0,Makayla Timpson,,,,,26,2
2026-04-25,40186615083,Raven Johnson blocks Ny'Ceara Pryor 's 5-foot driving layup,Driving Layup Shot,110,False,1,3:22,12,23,New York Liberty,Indiana Fever,5106084.0,Ny'Ceara Pryor,4433797.0,Raven Johnson,,,29,2
2026-04-25,40186615085,Raven Johnson defensive rebound,Defensive Rebound,155,False,1,3:21,12,23,New York Liberty,Indiana Fever,4433797.0,Raven Johnson,,,,,29,2
2026-04-25,40186615086,Shatori Walker-Kimbrough makes 17-foot running pullup jump shot (Raven Johnson assists),Running Pullup Jump Shot,146,True,1,3:12,12,25,New York Liberty,Indiana Fever,3058893.0,Shatori Walker-Kimbrough,4433797.0,Raven Johnson,,,11,11
2026-04-25,40186615087,Raven Johnson personal foul,Personal Foul,45,False,1,3:03,12,25,New York Liberty,Indiana Fever,4433797.0,Raven Johnson,,,,,41,21
2026-04-25,40186615090,Alex Fowler enters the game for Breanna Stewart,Substitution,584,False,1,3:03,12,25,New York Liberty,Indiana Fever,4595823.0,Alex Fowler,2998928.0,Breanna Stewart,,,-214748340,-214748365
2026-04-25,40186615091,Caitlin Clark enters the game for Myisha Hines-Allen,Substitution,584,False,1,3:03,12,25,New York Liberty,Indiana Fever,4433403.0,Caitlin Clark,3142055.0,Myisha Hines-Allen,,,-214748340,-214748365
2026-04-25,40186615092,Monique Billings enters the game for Kelsey Mitchell,Substitution,584,False,1,3:03,12,25,New York Liberty,Indiana Fever,3142255.0,Monique Billings,3142191.0,Kelsey Mitchell,,,-214748340,-214748365
2026-04-25,401866150144,Rebekah Gardner enters the game for Sabrina Ionescu,Substitution,584,False,1,3:03,12,25,New York Liberty,Indiana Fever,2327695.0,Rebekah Gardner,4066533.0,Sabrina Ionescu,,,-214748340,-214748365
2026-04-25,40186615096,Han Xu makes 24-foot three point jumper (Ny'Ceara Pryor assists),Jump Shot,92,True,1,2:53,15,25,New York Liberty,Indiana Fever,4337216.0,Han Xu,5106084.0,Ny'Ceara Pryor,,,44,15
2026-04-25,40186615098,Monique Billings makes 3-foot layup (Caitlin Clark assists),Cutting Layup Shot,141,True,1,2:43,15,27,New York Liberty,Indiana Fever,3142255.0,Monique Billings,4433403.0,Caitlin Clark,,,23,2
2026-04-25,401866150100,Ny'Ceara Pryor misses driving layup,Driving Layup Shot,110,False,1,2:24,15,27,New York Liberty,Indiana Fever,5106084.0,Ny'Ceara Pryor,,,,,29,3
2026-04-25,401866150101,Monique Billings defensive rebound,Defensive Rebound,155,False,1,2:23,15,27,New York Liberty,Indiana Fever,3142255.0,Monique Billings,,,,,29,3
2026-04-25,401866150102,Monique Billings lost ball turnover (Alex Fowler steals),Lost Ball Turnover,63,False,1,2:20,15,27,New York Liberty,Indiana Fever,3142255.0,Monique Billings,4595823.0,Alex Fowler,,,16,29
2026-04-25,401866150104,Anneli Maley misses 8-foot pullup jump shot,Pullup Jump Shot,131,False,1,2:15,15,27,New York Liberty,Indiana Fever,4281930.0,Anneli Maley,,,,,28,7
2026-04-25,401866150105,Alex Fowler offensive rebound,Offensive Rebound,156,False,1,2:14,15,27,New York Liberty,Indiana Fever,4595823.0,Alex Fowler,,,,,28,7
2026-04-25,401866150106,Makayla Timpson blocks Alex Fowler's two point shot,Layup Shot Putback,125,False,1,2:14,15,27,New York Liberty,Indiana Fever,4595823.0,Alex Fowler,4433546.0,Makayla Timpson,,,25,0
2026-04-25,401866150108,Caitlin Clark defensive rebound,Defensive Rebound,155,False,1,2:13,15,27,New York Liberty,Indiana Fever,4433403.0,Caitlin Clark,,,,,25,0
2026-04-25,401866150109,"Shatori Walker-Kimbrough bad pass
turnover (Han Xu steals)","Bad Pass
Turnover",62,False,1,1:52,15,27,New York Liberty,Indiana Fever,3058893.0,Shatori Walker-Kimbrough,4337216.0,Han Xu,,,29,20
2026-04-25,401866150111,Alex Fowler makes running layup (Ny'Ceara Pryor assists),Running Layup Shot,109,True,1,1:46,17,27,New York Liberty,Indiana Fever,4595823.0,Alex Fowler,5106084.0,Ny'Ceara Pryor,,,27,4
2026-04-25,401866150113,Anneli Maley shooting foul,Shooting Foul,44,False,1,1:41,17,27,New York Liberty,Indiana Fever,4281930.0,Anneli Maley,,,,,19,5
2026-04-25,401866150115,Makayla Timpson makes free throw 1 of 2,Free Throw - 1 of 2,98,True,1,1:41,17,28,New York Liberty,Indiana Fever,4433546.0,Makayla Timpson,,,,,-214748340,-214748365
2026-04-25,401866150116,Jonquel Jones enters the game for Han Xu,Substitution,584,False,1,1:41,17,28,New York Liberty,Indiana Fever,2999101.0,Jonquel Jones,4337216.0,Han Xu,,,-214748340,-214748365
2026-04-25,401866150118,Makayla Timpson makes free throw 2 of 2,Free Throw - 2 of 2,99,True,1,1:41,17,29,New York Liberty,Indiana Fever,4433546.0,Makayla Timpson,,,,,-214748340,-214748365
2026-04-25,401866150119,Shatori Walker-Kimbrough shooting foul,Shooting Foul,44,False,1,1:26,17,29,New York Liberty,Indiana Fever,3058893.0,Shatori Walker-Kimbrough,,,,,21,5
2026-04-25,401866150121,Anneli Maley makes free throw 1 of 2,Free Throw - 1 of 2,98,True,1,1:26,18,29,New York Liberty,Indiana Fever,4281930.0,Anneli Maley,,,,,-214748340,-214748365
2026-04-25,401866150122,Anneli Maley makes free throw 2 of 2,Free Throw - 2 of 2,99,True,1,1:26,19,29,New York Liberty,Indiana Fever,4281930.0,Anneli Maley,,,,,-214748340,-214748365
2026-04-25,401866150123,Ny'Ceara Pryor personal foul,Personal Foul,45,False,1,1:16,19,29,New York Liberty,Indiana Fever,5106084.0,Ny'Ceara Pryor,,,,,17,18
2026-04-25,401866150125,Makayla Timpson misses free throw 1 of 2,Free Throw - 1 of 2,98,False,1,1:16,19,29,New York Liberty,Indiana Fever,4433546.0,Makayla Timpson,,,,,-214748340,-214748365
2026-04-25,401866150126,Fever offensive team rebound,Offensive Rebound,156,False,1,1:16,19,29,New York Liberty,Indiana Fever,,,,,,,-214748340,-214748365
2026-04-25,401866150127,Makayla Timpson makes free throw 2 of 2,Free Throw - 2 of 2,99,True,1,1:16,19,30,New York Liberty,Indiana Fever,4433546.0,Makayla Timpson,,,,,-214748340,-214748365
2026-04-25,401866150128,Alex Fowler out of bounds lost ball turnover,Out of Bounds - Lost Ball Turnover,87,False,1,1:05,19,30,New York Liberty,Indiana Fever,4595823.0,Alex Fowler,,,,,45,23
2026-04-25,401866150129,Monique Billings misses 6-foot hook shot,Hook Shot,93,False,1,52.6,19,30,New York Liberty,Indiana Fever,3142255.0,Monique Billings,,,,,23,6
2026-04-25,401866150130,Jonquel Jones defensive rebound,Defensive Rebound,155,False,1,50.9,19,30,New York Liberty,Indiana Fever,2999101.0,Jonquel Jones,,,,,23,6
2026-04-25,401866150131,Rebekah Gardner makes 23-foot running jump shot (Anneli Maley assists),Running Jump Shot,113,True,1,42.9,22,30,New York Liberty,Indiana Fever,2327695.0,Rebekah Gardner,4281930.0,Anneli Maley,,,47,8
2026-04-25,401866150134,Ny'Ceara Pryor personal foul,Personal Foul,45,False,1,39.3,22,30,New York Liberty,Indiana Fever,5106084.0,Ny'Ceara Pryor,,,,,17,14
2026-04-25,401866150136,Caitlin Clark makes free throw 1 of 2,Free Throw - 1 of 2,98,True,1,39.3,22,31,New York Liberty,Indiana Fever,4433403.0,Caitlin Clark,,,,,-214748340,-214748365
2026-04-25,401866150137,Caitlin Clark makes free throw 2 of 2,Free Throw - 2 of 2,99,True,1,39.3,22,32,New York Liberty,Indiana Fever,4433403.0,Caitlin Clark,,,,,-214748340,-214748365
2026-04-25,401866150138,Rebekah Gardner makes 8-foot driving floating jump shot,Driving Floating Jump Shot,144,True,1,15.3,24,32,New York Liberty,Indiana Fever,2327695.0,Rebekah Gardner,,,,,28,7
2026-04-25,401866150140,Caitlin Clark misses 24-foot three point step back jumpshot,Step Back Jump Shot,132,False,1,3.5,24,32,New York Liberty,Indiana Fever,4433403.0,Caitlin Clark,,,,,35,22
2026-04-25,401866150141,Liberty defensive team rebound,Defensive Rebound,155,False,1,1.0,24,32,New York Liberty,Indiana Fever,,,,,,,35,22
2026-04-25,401866150143,End of the 1st Quarter,End Period,412,False,1,0.0,24,32,New York Liberty,Indiana Fever,,,,,,,-214748340,-214748365
2026-04-25,401866150146,Sabrina Ionescu enters the game for Ny'Ceara Pryor,Substitution,584,False,2,10:00,24,32,New York Liberty,Indiana Fever,4066533.0,Sabrina Ionescu,5106084.0,Ny'Ceara Pryor,,,-214748340,-214748365
2026-04-25,401866150147,Breanna Stewart enters the game for Alex Fowler,Substitution,584,False,2,10:00,24,32,New York Liberty,Indiana Fever,2998928.0,Breanna Stewart,4595823.0,Alex Fowler,,,-214748340,-214748365
2026-04-25,401866150148,Betnijah Laney-Hamilton enters the game for Rebekah Gardner,Substitution,584,False,2,10:00,24,32,New York Liberty,Indiana Fever,2593770.0,Betnijah Laney-Hamilton,2327695.0,Rebekah Gardner,,,-214748340,-214748365
2026-04-25,401866150149,Sophie Cunningham enters the game for Raven Johnson,Substitution,584,False,2,10:00,24,32,New York Liberty,Indiana Fever,3907781.0,Sophie Cunningham,4433797.0,Raven Johnson,,,-214748340,-214748365
2026-04-25,401866150150,Myisha Hines-Allen enters the game for Makayla Timpson,Substitution,584,False,2,10:00,24,32,New York Liberty,Indiana Fever,3142055.0,Myisha Hines-Allen,4433546.0,Makayla Timpson,,,-214748340,-214748365
2026-04-25,401866150151,Kayana Traylor enters the game for Shatori Walker-Kimbrough,Substitution,584,False,2,10:00,24,32,New York Liberty,Indiana Fever,4398947.0,Kayana Traylor,3058893.0,Shatori Walker-Kimbrough,,,-214748340,-214748365
2026-04-25,401866150159,Breanna Stewart makes 3-foot two point shot (Sabrina Ionescu assists),Driving Finger Roll Layup,128,True,2,9:47,26,32,New York Liberty,Indiana Fever,2998928.0,Breanna Stewart,4066533.0,Sabrina Ionescu,,,27,2
2026-04-25,401866150161,"Kayana Traylor bad pass
turnover (Sabrina Ionescu steals)","Bad Pass
Turnover",62,False,2,9:34,26,32,New York Liberty,Indiana Fever,4398947.0,Kayana Traylor,4066533.0,Sabrina Ionescu,,,11,25
2026-04-25,401866150163,Breanna Stewart makes 26-foot running pullup jump shot (Sabrina Ionescu assists),Running Pullup Jump Shot,146,True,2,9:29,29,32,New York Liberty,Indiana Fever,2998928.0,Breanna Stewart,4066533.0,Sabrina Ionescu,,,12,23
2026-04-25,401866150165,Myisha Hines-Allen offensive charge,Offensive Charge,24,False,2,9:15,29,32,New York Liberty,Indiana Fever,3142055.0,Myisha Hines-Allen,,,,,37,0
2026-04-25,401866150167,Myisha Hines-Allen offensive foul turnover,Offensive Foul Turnover,84,False,2,9:15,29,32,New York Liberty,Indiana Fever,3142055.0,Myisha Hines-Allen,,,,,37,0
2026-04-25,401866150168,Breanna Stewart makes 3-foot two point shot (Sabrina Ionescu assists),Driving Finger Roll Layup,128,True,2,9:03,31,32,New York Liberty,Indiana Fever,2998928.0,Breanna Stewart,4066533.0,Sabrina Ionescu,,,24,3
2026-04-25,401866150170,Kayana Traylor misses 26-foot three point jumper,Jump Shot,92,False,2,8:41,31,32,New York Liberty,Indiana Fever,4398947.0,Kayana Traylor,,,,,39,22
2026-04-25,401866150171,Anneli Maley defensive rebound,Defensive Rebound,155,False,2,8:39,31,32,New York Liberty,Indiana Fever,4281930.0,Anneli Maley,,,,,39,22
2026-04-25,401866150172,Breanna Stewart makes 25-foot three point jumper (Anneli Maley assists),Jump Shot,92,True,2,8:30,34,32,New York Liberty,Indiana Fever,2998928.0,Breanna Stewart,4281930.0,Anneli Maley,,,45,16
2026-04-25,401866150174,Fever Full timeout,Full Timeout,16,False,2,8:28,34,32,New York Liberty,Indiana Fever,,,,,,,-214748340,-214748365
2026-04-25,401866150175,Monique Billings makes 3-foot two point shot (Myisha Hines-Allen assists),Driving Finger Roll Layup,128,True,2,8:09,34,34,New York Liberty,Indiana Fever,3142255.0,Monique Billings,3142055.0,Myisha Hines-Allen,,,27,2
2026-04-25,401866150177,Monique Billings shooting foul,Shooting Foul,44,False,2,7:56,34,34,New York Liberty,Indiana Fever,3142255.0,Monique Billings,,,,,13,5
2026-04-25,401866150179,Breanna Stewart makes free throw 1 of 2,Free Throw - 1 of 2,98,True,2,7:56,35,34,New York Liberty,Indiana Fever,2998928.0,Breanna Stewart,,,,,-214748340,-214748365
2026-04-25,401866150180,Breanna Stewart makes free throw 2 of 2,Free Throw - 2 of 2,99,True,2,7:56,36,34,New York Liberty,Indiana Fever,2998928.0,Breanna Stewart,,,,,-214748340,-214748365
2026-04-25,401866150181,Caitlin Clark misses 19-foot step back jumpshot,Step Back Jump Shot,132,False,2,7:39,36,34,New York Liberty,Indiana Fever,4433403.0,Caitlin Clark,,,,,17,17
2026-04-25,401866150182,Jonquel Jones defensive rebound,Defensive Rebound,155,False,2,7:37,36,34,New York Liberty,Indiana Fever,2999101.0,Jonquel Jones,,,,,17,17
2026-04-25,401866150183,Anneli Maley misses driving floating jump shot,Driving Floating Jump Shot,144,False,2,7:19,36,34,New York Liberty,Indiana Fever,4281930.0,Anneli Maley,,,,,27,8
2026-04-25,401866150184,Jonquel Jones offensive rebound,Offensive Rebound,156,False,2,7:19,36,34,New York Liberty,Indiana Fever,2999101.0,Jonquel Jones,,,,,27,8
2026-04-25,401866150185,Monique Billings personal foul,Personal Foul,45,False,2,7:19,36,34,New York Liberty,Indiana Fever,3142255.0,Monique Billings,,,,,24,4
2026-04-25,401866150187,Kelsey Mitchell enters the game for Kayana Traylor,Substitution,584,False,2,7:19,36,34,New York Liberty,Indiana Fever,3142191.0,Kelsey Mitchell,4398947.0,Kayana Traylor,,,-214748340,-214748365
2026-04-25,401866150189,Makayla Timpson enters the game for Monique Billings,Substitution,584,False,2,7:19,36,34,New York Liberty,Indiana Fever,4433546.0,Makayla Timpson,3142255.0,Monique Billings,,,-214748340,-214748365
2026-04-25,401866150191,Makayla Timpson shooting foul,Shooting Foul,44,False,2,7:11,36,34,New York Liberty,Indiana Fever,4433546.0,Makayla Timpson,,,,,28,3
2026-04-25,401866150193,Sabrina Ionescu makes free throw 1 of 2,Free Throw - 1 of 2,98,True,2,7:11,37,34,New York Liberty,Indiana Fever,4066533.0,Sabrina Ionescu,,,,,-214748340,-214748365
2026-04-25,401866150194,Han Xu enters the game for Anneli Maley,Substitution,584,False,2,7:11,37,34,New York Liberty,Indiana Fever,4337216.0,Han Xu,4281930.0,Anneli Maley,,,-214748340,-214748365
2026-04-25,401866150196,Sabrina Ionescu misses free throw 2 of 2,Free Throw - 2 of 2,99,False,2,7:11,37,34,New York Liberty,Indiana Fever,4066533.0,Sabrina Ionescu,,,,,-214748340,-214748365
2026-04-25,401866150197,Sophie Cunningham defensive rebound,Defensive Rebound,155,False,2,7:09,37,34,New York Liberty,Indiana Fever,3907781.0,Sophie Cunningham,,,,,-214748340,-214748365
2026-04-25,401866150254,Kelsey Mitchell misses 15-foot step back jumpshot,Step Back Jump Shot,132,False,2,7:00,37,34,New York Liberty,Indiana Fever,3142191.0,Kelsey Mitchell,,,,,15,11
2026-04-25,401866150255,Jonquel Jones defensive rebound,Defensive Rebound,155,False,2,6:59,37,34,New York Liberty,Indiana Fever,2999101.0,Jonquel Jones,,,,,15,11
2026-04-25,401866150200,Han Xu makes running layup (Betnijah Laney-Hamilton assists),Running Layup Shot,109,True,2,6:51,39,34,New York Liberty,Indiana Fever,4337216.0,Han Xu,2593770.0,Betnijah Laney-Hamilton,,,27,3
2026-04-25,401866150202,Jonquel Jones shooting foul,Shooting Foul,44,False,2,6:39,39,34,New York Liberty,Indiana Fever,2999101.0,Jonquel Jones,,,,,21,1
2026-04-25,401866150204,Makayla Timpson makes free throw 1 of 2,Free Throw - 1 of 2,98,True,2,6:39,39,35,New York Liberty,Indiana Fever,4433546.0,Makayla Timpson,,,,,-214748340,-214748365
2026-04-25,401866150205,Makayla Timpson makes free throw 2 of 2,Free Throw - 2 of 2,99,True,2,6:39,39,36,New York Liberty,Indiana Fever,4433546.0,Makayla Timpson,,,,,-214748340,-214748365
2026-04-25,401866150206,"Sabrina Ionescu bad pass
turnover (Sophie Cunningham steals)","Bad Pass
Turnover",62,False,2,6:27,39,36,New York Liberty,Indiana Fever,4066533.0,Sabrina Ionescu,3907781.0,Sophie Cunningham,,,24,16
2026-04-25,401866150208,Jonquel Jones personal foul,Personal Foul,45,False,2,6:26,39,36,New York Liberty,Indiana Fever,2999101.0,Jonquel Jones,,,,,25,22
